auroc,aupr,Spec,Method,LR,Type,Track_name
0.8059986407189075,0.2466422967015709,Pig,DeepSEA,1e-3,H3K4me1,H3K4me1_Hypothalamus_P348_Peaks.bed
0.8121312502997484,0.1459287655610529,Pig,DeepSEA,1e-3,H3K4me1,H3K4me1_Hypothalamus_P350_Peaks.bed
0.771006162311181,0.1711073294358771,Pig,DeepSEA,1e-3,H3K4me1,H3K4me1_Liver_P348_Peaks.bed
0.796614026718396,0.1978117318855271,Pig,DeepSEA,1e-3,H3K4me1,H3K4me1_Liver_P350_Peaks.bed
0.8044390881013315,0.0658750107385006,Pig,DeepSEA,1e-3,H3K4me1,H3K4me1_Lung_P348_Peaks.bed
0.8042501762140721,0.1752769850550635,Pig,DeepSEA,1e-3,H3K4me1,H3K4me1_Lung_P350_Peaks.bed
0.8374117688777745,0.1073511917148482,Pig,DeepSEA,1e-3,H3K4me1,H3K4me1_Muscle_P348_Peaks.bed
0.781447124967365,0.1142042318997972,Pig,DeepSEA,1e-3,H3K4me1,H3K4me1_Muscle_P350_Peaks.bed
0.8019030951759694,0.2381338014187773,Pig,DeepSEA,1e-3,H3K4me1,H3K4me1_Spleen_P348_Peaks.bed
0.809614025789587,0.0996207507554204,Pig,DeepSEA,1e-3,H3K4me1,H3K4me1_Spleen_P350_Peaks.bed
0.920088309840692,0.5098883313939037,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Adipose_P348_Peaks.bed
0.9224685017075188,0.5185355537965048,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Adipose_P350_Peaks.bed
0.9282053267988783,0.5957531860165279,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Cerebellum_P348_Peaks.bed
0.9129541795377532,0.5553107158467163,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Cerebellum_P350_Peaks.bed
0.9294298713752748,0.6030336464358405,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Cortex_P348_Peaks.bed
0.9359532981185412,0.6156219737090016,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Cortex_P350_Peaks.bed
0.9404321262269654,0.6278187520308705,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Hypothalamus_P348_Peaks.bed
0.9347672157277136,0.6127984880425805,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Hypothalamus_P350_Peaks.bed
0.9358863264255806,0.5443883381050214,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Liver_P348_Peaks.bed
0.9264529542723784,0.5491926814586432,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Liver_P350_Peaks.bed
0.9507172145767664,0.5621364727223286,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Lung_P348_Peaks.bed
0.9487016517068873,0.6006028930782007,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Lung_P350_Peaks.bed
0.9420701356574788,0.5870692906139234,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Muscle_P348_Peaks.bed
0.936735174245605,0.5841534906711369,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Muscle_P350_Peaks.bed
0.9501825958512876,0.5855146751139253,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Spleen_P348_Peaks.bed
0.9494380537556832,0.5946102418687008,Pig,DeepSEA,1e-3,H3K4me3,H3K4me3_Spleen_P350_Peaks.bed
0.8622461671175509,0.3365637443410041,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Adipose_P348_Peaks.bed
0.8949970225971635,0.3214966652747966,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Adipose_P350_Peaks.bed
0.7835930151558536,0.1907390377619508,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Cerebellum_P348_Peaks.bed
0.8523107963382758,0.3073902959220541,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Cerebellum_P350_Peaks.bed
0.873734872427771,0.3506183730728721,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Cortex_P348_Peaks.bed
0.8670569112989575,0.3587934392360053,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Cortex_P350_Peaks.bed
0.8961056347083818,0.349449333246546,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Hypothalamus_P348_Peaks.bed
0.8413633192621702,0.2886530593633694,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Hypothalamus_P350_Peaks.bed
0.8809412461689994,0.3420182566718437,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Liver_P348_Peaks.bed
0.8700150009878026,0.3406222924439052,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Liver_P350_Peaks.bed
0.8694478313055031,0.3559518215061045,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Lung_P348_Peaks.bed
0.8840279163454727,0.4133465892375323,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Lung_P350_Peaks.bed
0.88884528306019,0.3785592567620077,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Muscle_P348_Peaks.bed
0.8922388232427365,0.3627223196578335,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Muscle_P350_Peaks.bed
0.8842504521011373,0.3525811840585772,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Spleen_P348_Peaks.bed
0.8853118967069512,0.3412457013384397,Pig,DanQ,5e-4,ATAC/DNaseSeq,ATAC_Spleen_P350_Peaks.bed
0.9075118444937936,0.2960450191712467,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Adipose_P348_Peaks.bed
0.9151686780236518,0.3311173607379004,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Adipose_P350_Peaks.bed
0.8749957801098276,0.3447641630261849,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Cerebellum_P348_Peaks.bed
0.8079646004473175,0.2448305029913672,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Cerebellum_P350_Peaks.bed
0.8617810056804194,0.3391077551482026,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Cortex_P348_Peaks.bed
0.8476481304994361,0.3325505285807308,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Cortex_P350_Peaks.bed
0.8315023446746916,0.3136397184181997,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Hypothalamus_P348_Peaks.bed
0.8284818742797941,0.3096889444913468,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Hypothalamus_P350_Peaks.bed
0.8039259000233772,0.1492236023619541,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Liver_P348_Peaks.bed
0.8000424122122538,0.2218457130707869,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Liver_P350_Peaks.bed
0.8670926514459458,0.3155417315348552,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Lung_P348_Peaks.bed
0.8861851426294551,0.2668813028766829,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Lung_P350_Peaks.bed
0.8610854523047784,0.302622738741762,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Muscle_P348_Peaks.bed
0.8617210436678129,0.2992814256956112,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Muscle_P350_Peaks.bed
0.8107608389580783,0.2649138459755517,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Spleen_P348_Peaks.bed
0.835188298645892,0.2669120841127315,Pig,DanQ,5e-4,H3K27ac,H3K27ac_Spleen_P350_Peaks.bed
0.8290700569283371,0.5339432730166871,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Adipose_P348_Peaks.bed
0.7861344891990361,0.3676052148911875,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Adipose_P350_Peaks.bed
0.7778128465446397,0.4321649100333741,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Cerebellum_P348_Peaks.bed
0.7703054477630809,0.3743748274967227,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Cerebellum_P350_Peaks.bed
0.7653894784665033,0.392012328943552,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Cortex_P348_Peaks.bed
0.7502062732427194,0.4069240634968344,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Cortex_P350_Peaks.bed
0.7619669733301757,0.396747698020227,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Hypothalamus_P348_Peaks.bed
0.7444519797743726,0.3133854429084418,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Hypothalamus_P350_Peaks.bed
0.7292211237566066,0.0511979599044702,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Liver_P348_Peaks.bed
0.7858907307806762,0.1491327286784813,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Liver_P350_Peaks.bed
0.711187435899912,0.2764509382958785,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Lung_P348_Peaks.bed
0.746650441697158,0.3357441723851566,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Lung_P350_Peaks.bed
0.7972062176616295,0.42809887096617,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Muscle_P348_Peaks.bed
0.7691454244413914,0.4010139521313997,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Muscle_P350_Peaks.bed
0.8442995986477342,0.2052557275092048,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Spleen_P348_Peaks.bed
0.7205233453060119,0.3742894581817697,Pig,DanQ,5e-4,H3K27me3,H3K27me3_Spleen_P350_Peaks.bed
0.8421580941440848,0.2041904363120976,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Adipose_P348_Peaks.bed
0.8353835976660484,0.271102562100763,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Adipose_P350_Peaks.bed
0.8532222145994381,0.294527889574078,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Cerebellum_P348_Peaks.bed
0.8359225830992534,0.2244744115812257,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Cerebellum_P350_Peaks.bed
0.8752129858404694,0.3016952956798222,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Cortex_P348_Peaks.bed
0.826849774145754,0.271785452506385,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Cortex_P350_Peaks.bed
0.81936022235921,0.2678262792056544,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Hypothalamus_P348_Peaks.bed
0.830493034064181,0.1660598921786039,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Hypothalamus_P350_Peaks.bed
0.7875300077302103,0.1912463013714076,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Liver_P348_Peaks.bed
0.8118277561467981,0.225940006780859,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Liver_P350_Peaks.bed
0.8342341613389688,0.0744624866683605,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Lung_P348_Peaks.bed
0.8206487417097528,0.1996032180182327,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Lung_P350_Peaks.bed
0.8501555150999556,0.1256637577222353,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Muscle_P348_Peaks.bed
0.7991231758532467,0.1275823440012287,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Muscle_P350_Peaks.bed
0.8330317000489675,0.2786370728725745,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Spleen_P348_Peaks.bed
0.8339502817683223,0.1125773128753741,Pig,DanQ,5e-4,H3K4me1,H3K4me1_Spleen_P350_Peaks.bed
0.9313042727206582,0.5470557692004837,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Adipose_P348_Peaks.bed
0.9349593119043142,0.5525083307790676,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Adipose_P350_Peaks.bed
0.9434254784402498,0.6313941051219363,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Cerebellum_P348_Peaks.bed
0.9220713276872848,0.5767239977129788,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Cerebellum_P350_Peaks.bed
0.9438312938665752,0.6396720618518308,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Cortex_P348_Peaks.bed
0.9513418643757134,0.6543094449018229,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Cortex_P350_Peaks.bed
0.9529814122643778,0.6619054762481249,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Hypothalamus_P348_Peaks.bed
0.9476003418799316,0.646970587745892,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Hypothalamus_P350_Peaks.bed
0.9462547503731602,0.5842077888894742,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Liver_P348_Peaks.bed
0.9331463700840495,0.5900607279940877,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Liver_P350_Peaks.bed
0.9599824362771188,0.6102150574403642,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Lung_P348_Peaks.bed
0.9595022716134064,0.6431472462317789,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Lung_P350_Peaks.bed
0.9518312387128148,0.621272341698866,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Muscle_P348_Peaks.bed
0.9493579329026064,0.6218866342316753,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Muscle_P350_Peaks.bed
0.9605852758621856,0.6334617595267236,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Spleen_P348_Peaks.bed
0.96244231810391,0.6410028820871962,Pig,DanQ,5e-4,H3K4me3,H3K4me3_Spleen_P350_Peaks.bed
0.8574347356684905,0.329149761825341,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Adipose_P348_Peaks.bed
0.8920260289152576,0.3300562081659642,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Adipose_P350_Peaks.bed
0.7888549719605262,0.1965550371570797,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Cerebellum_P348_Peaks.bed
0.8510942483317503,0.3205005943235533,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Cerebellum_P350_Peaks.bed
0.8755393413121723,0.3586111116985861,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Cortex_P348_Peaks.bed
0.8690813808873112,0.3690773837689495,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Cortex_P350_Peaks.bed
0.8962573774985108,0.3616712774465482,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Hypothalamus_P348_Peaks.bed
0.8491695502557339,0.3025370426494131,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Hypothalamus_P350_Peaks.bed
0.8726973393805753,0.3322436730646506,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Liver_P348_Peaks.bed
0.8663969484731255,0.3405973059314596,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Liver_P350_Peaks.bed
0.8632681181468258,0.3537803677807422,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Lung_P348_Peaks.bed
0.8783472997626044,0.4131011335775499,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Lung_P350_Peaks.bed
0.8838478447187865,0.3824188274368538,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Muscle_P348_Peaks.bed
0.88444547850476,0.3585792794347299,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Muscle_P350_Peaks.bed
0.8756210588658195,0.3478566521494742,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Spleen_P348_Peaks.bed
0.8750249326888896,0.339514354842359,Pig,DeepSEA,5e-5,ATAC/DNaseSeq,ATAC_Spleen_P350_Peaks.bed
0.9062910172885708,0.3002476130142503,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Adipose_P348_Peaks.bed
0.9102989031578568,0.3305042241030241,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Adipose_P350_Peaks.bed
0.8739079618272848,0.3642663547696086,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Cerebellum_P348_Peaks.bed
0.8109574593340738,0.2512288576829932,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Cerebellum_P350_Peaks.bed
0.8590619578204647,0.3581147580592573,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Cortex_P348_Peaks.bed
0.8478012763831326,0.3528876787714462,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Cortex_P350_Peaks.bed
0.8310183486077259,0.3335993183541947,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Hypothalamus_P348_Peaks.bed
0.8238191141242355,0.3301028128789611,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Hypothalamus_P350_Peaks.bed
0.808119334259831,0.1595803059501337,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Liver_P348_Peaks.bed
0.8042604185462148,0.2384168807659515,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Liver_P350_Peaks.bed
0.8647140292488574,0.3260414935693747,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Lung_P348_Peaks.bed
0.8875533174561032,0.2768900693111034,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Lung_P350_Peaks.bed
0.8572618544056436,0.3179504705608118,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Muscle_P348_Peaks.bed
0.855723677117151,0.3102230277934253,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Muscle_P350_Peaks.bed
0.8117746666323595,0.2776254754329766,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Spleen_P348_Peaks.bed
0.8338601894379447,0.2784723834811834,Pig,DeepSEA,5e-5,H3K27ac,H3K27ac_Spleen_P350_Peaks.bed
0.8205752398414691,0.5228424847260325,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Adipose_P348_Peaks.bed
0.7677238153948451,0.3414852545729083,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Adipose_P350_Peaks.bed
0.7731472285744603,0.4339927702971822,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Cerebellum_P348_Peaks.bed
0.7612200603824886,0.3777406916433378,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Cerebellum_P350_Peaks.bed
0.7501961146013264,0.3850106480554436,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Cortex_P348_Peaks.bed
0.7423876791442514,0.4109150231719358,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Cortex_P350_Peaks.bed
0.7610565054052845,0.4048255814666074,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Hypothalamus_P348_Peaks.bed
0.7515534900108155,0.3330061314631413,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Hypothalamus_P350_Peaks.bed
0.7154060533619739,0.0545553778436942,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Liver_P348_Peaks.bed
0.7576955341405482,0.1291376965131438,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Liver_P350_Peaks.bed
0.7014052150983696,0.2647278044726154,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Lung_P348_Peaks.bed
0.7339033544704476,0.3232850974460866,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Lung_P350_Peaks.bed
0.7958034346559588,0.4233492871976679,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Muscle_P348_Peaks.bed
0.7720624110359371,0.4013044010598276,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Muscle_P350_Peaks.bed
0.8287448810074409,0.1959748482103245,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Spleen_P348_Peaks.bed
0.7187387523926068,0.3754027771716735,Pig,DeepSEA,5e-5,H3K27me3,H3K27me3_Spleen_P350_Peaks.bed
0.8425160286626167,0.2024182671800751,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Adipose_P348_Peaks.bed
0.8356722918812827,0.2651954608086516,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Adipose_P350_Peaks.bed
0.8567403538043474,0.3071928249521221,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Cerebellum_P348_Peaks.bed
0.8396121544613138,0.2335298934165568,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Cerebellum_P350_Peaks.bed
0.8756128160779104,0.3010881480433817,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Cortex_P348_Peaks.bed
0.8310169958181236,0.2879135065554079,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Cortex_P350_Peaks.bed
0.8261719247620127,0.2820319068675493,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Hypothalamus_P348_Peaks.bed
0.8318567331816917,0.1764089480927702,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Hypothalamus_P350_Peaks.bed
0.7920385229839949,0.1957364703717911,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Liver_P348_Peaks.bed
0.8126891790371895,0.2237007555204019,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Liver_P350_Peaks.bed
0.8330471634946642,0.0868098193640392,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Lung_P348_Peaks.bed
0.8275672048413656,0.207551505890671,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Lung_P350_Peaks.bed
0.860346712769275,0.1321164977218071,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Muscle_P348_Peaks.bed
0.8112906385241843,0.1434636156791022,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Muscle_P350_Peaks.bed
0.831899615256404,0.2888975203296552,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Spleen_P348_Peaks.bed
0.8380669325852932,0.1248286852693268,Pig,DeepSEA,5e-5,H3K4me1,H3K4me1_Spleen_P350_Peaks.bed
0.9341445359659006,0.5694908196034862,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Adipose_P348_Peaks.bed
0.9372824720048962,0.5756345359050297,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Adipose_P350_Peaks.bed
0.9444028855605128,0.6492195867904247,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Cerebellum_P348_Peaks.bed
0.9249639296819614,0.599897232348813,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Cerebellum_P350_Peaks.bed
0.9431231309216008,0.6571825237892979,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Cortex_P348_Peaks.bed
0.9487371900621766,0.6703460189290738,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Cortex_P350_Peaks.bed
0.9526768885800012,0.6800890888513587,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Hypothalamus_P348_Peaks.bed
0.9459184897495464,0.6676821200294312,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Hypothalamus_P350_Peaks.bed
0.9462653666294856,0.6010548595101578,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Liver_P348_Peaks.bed
0.935361339937864,0.6055612836061619,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Liver_P350_Peaks.bed
0.96017426126629,0.6260370496019754,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Lung_P348_Peaks.bed
0.9597123238493928,0.6598011351461028,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Lung_P350_Peaks.bed
0.9531854715738306,0.6497321081349821,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Muscle_P348_Peaks.bed
0.9493830985033884,0.6447523160369382,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Muscle_P350_Peaks.bed
0.9601674627929933,0.6496601794770998,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Spleen_P348_Peaks.bed
0.9611004974371936,0.6591419703367072,Pig,DeepSEA,5e-5,H3K4me3,H3K4me3_Spleen_P350_Peaks.bed
0.8477424954254169,0.30970989597333,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Adipose_P348_Peaks.bed
0.8847942012272552,0.3094824611691837,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Adipose_P350_Peaks.bed
0.7761648344385105,0.1878013124168132,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Cerebellum_P348_Peaks.bed
0.8417174474695082,0.3086241754707646,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Cerebellum_P350_Peaks.bed
0.867084352644979,0.3422889960529992,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Cortex_P348_Peaks.bed
0.8613770699933365,0.3559685945734174,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Cortex_P350_Peaks.bed
0.8912665124206243,0.3518674311221334,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Hypothalamus_P348_Peaks.bed
0.8438449081585906,0.2982177106176812,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Hypothalamus_P350_Peaks.bed
0.8696871191988396,0.3256386837537878,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Liver_P348_Peaks.bed
0.8617004466217006,0.3322375260969204,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Liver_P350_Peaks.bed
0.8595644182420212,0.3473318855854421,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Lung_P348_Peaks.bed
0.8747637565636903,0.4059217036925479,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Lung_P350_Peaks.bed
0.8751671050041809,0.3709143106642042,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Muscle_P348_Peaks.bed
0.8760666476892842,0.3522688422056249,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Muscle_P350_Peaks.bed
0.8746137616143594,0.3446347879976662,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Spleen_P348_Peaks.bed
0.8730131295505728,0.3333460286226524,Pig,DeepSEA,5e-4,ATAC/DNaseSeq,ATAC_Spleen_P350_Peaks.bed
0.9032654287605604,0.3016009377380298,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Adipose_P348_Peaks.bed
0.906175678823353,0.3238020149383183,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Adipose_P350_Peaks.bed
0.8670906822583446,0.3507770009148553,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Cerebellum_P348_Peaks.bed
0.8026517005565759,0.2439779382826705,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Cerebellum_P350_Peaks.bed
0.8553122363444094,0.3518880631358218,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Cortex_P348_Peaks.bed
0.8414920970943647,0.3414799747173546,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Cortex_P350_Peaks.bed
0.8248233366578646,0.3249038308060882,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Hypothalamus_P348_Peaks.bed
0.8209899650453985,0.3230572773293625,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Hypothalamus_P350_Peaks.bed
0.7978158509205833,0.1495159328680863,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Liver_P348_Peaks.bed
0.8003192717659725,0.2356375603378278,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Liver_P350_Peaks.bed
0.8582861464899931,0.3140663900788352,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Lung_P348_Peaks.bed
0.882583305740135,0.2686943905296922,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Lung_P350_Peaks.bed
0.8484023768597682,0.3106040462285611,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Muscle_P348_Peaks.bed
0.8461743135242712,0.3029017057166792,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Muscle_P350_Peaks.bed
0.8000362489849898,0.2561070300811954,Pig,DeepSEA,5e-4,H3K27ac,H3K27ac_Spleen_P348_Peaks.bed
